Label,Matrix
Google Drive,"[[0.0, 6.044901132583618, 0.0013546036449540565, 0.06796697504347295, 74.60266959345616, 92.0, 1412.0, 1275.015924136697, 393.2009963659369, -2.5551568946288326, 11178, 14252128.0, 738.2893683857641, 941330.7013126733], [9.5367431640625e-07, 6.084855079650879, 0.0014934283032801254, 0.07217475593127805, 70.71973692767244, 92.0, 1412.0, 1404.2697054140128, 79.85192126087729, -11.579410442561624, 10048, 14110102.0, 669.6669200671199, 940392.9685681637], [4.7206878662109375e-05, 6.045795202255249, 0.013410456102437103, 0.21390889559150886, 23.59800118894672, 97.0, 1412.0, 125.68672566371681, 56.274792773213335, 21.445797289243803, 1130, 142026.0, 74.6347277040538, 9380.594545925615]]"
Google Drive,"[[0.0, 8.633394956588745, 0.003087947303989713, 0.08305263425977949, 91.87530074381729, 80.0, 1412.0, 1060.999920508744, 578.7117483504625, -1.049460479215108, 12580, 13347379.0, 323.86546761442264, 343621.2353944296], [0.001435995101928711, 8.657179117202759, 0.011882476278281116, 0.16344582536951732, 46.674051458032785, 80.0, 1412.0, 148.4706242350061, 237.69326748215283, 4.928361809026832, 3268, 485202.0, 84.18330218285809, 12498.747425253092], [2.09808349609375e-05, 8.633394956588745, 0.004171763412832843, 0.09669333586072647, 78.66585079726828, 90.0, 1412.0, 1381.2475300687286, 194.47300927443223, -6.28643212932825, 9312, 12862177.0, 239.7325305584661, 331129.96571100724]]"
Google Drive,"[[6.9141387939453125e-06, 18.79384708404541, 0.006499445214675027, 0.22974998721244444, 70.00054965095543, 80.0, 1412.0, 1059.136404494382, 577.3509989603859, -1.035633357764338, 8900, 9426314.0, 153.8765754834745, 162976.28289347558], [0.0014319419860839844, 18.82267999649048, 0.0242292313443845, 0.4442297304644006, 36.18343515725164, 80.0, 1412.0, 193.84918307498953, 319.39503043315943, 3.41704332308446, 2387, 462718.0, 41.2897585261415, 8003.985959656113], [1.8835067749023438e-05, 18.79384708404541, 0.00888184320721638, 0.2686354572719935, 59.816795566019984, 90.0, 1412.0, 1376.2622447412866, 207.69946638855447, -5.759099184937673, 6513, 8963596.0, 112.60653214874938, 154976.1187075697]]"
Google Drive,"[[-2.86102294921875e-06, 4.3990209102630615, 0.002103192133440514, 0.04456087283686294, 87.7531373711949, 95.0, 1412.0, 1050.4885238688862, 584.80730617242, -0.9997041599276124, 13637, 14325512.0, 475.5026035842801, 499510.0281350625], [0.0014350414276123047, 4.422039031982422, 0.002900429310531778, 0.052654047604247085, 74.63669789285447, 95.0, 1412.0, 1410.0141671726371, 50.15580866000652, -25.532672823362297, 9882, 13933760.0, 344.8114390169992, 486189.0140171527], [0.00015592575073242188, 4.3990209102630615, 0.007633411827148372, 0.08483196834648708, 46.00710718988926, 97.0, 281.0, 104.32809587217044, 5.2967287818437265, 11.381297898229844, 3755, 391752.0, 131.0379166191244, 13670.936327929485]]"
Google Drive,"[[-4.0531158447265625e-06, 4.964073181152344, 0.001877533947699055, 0.0796016194920344, 51.66619093043265, 82.0, 1412.0, 1273.7005407124682, 392.08918329729613, -2.538166974707265, 6288, 8009029.0, 532.6982553898067, 678498.0559265853], [1.9073486328125e-06, 5.0280210971832275, 0.0020776370722744597, 0.0847784158467115, 49.13789080452593, 82.0, 1412.0, 1399.4241087186729, 100.95782886831472, -9.064305635328306, 5666, 7929137.0, 481.4009799178701, 673684.1372578611], [4.887580871582031e-05, 4.964073181152344, 0.01900467780477183, 0.25313942811862833, 16.118622248227013, 98.0, 1412.0, 128.443729903537, 75.50249171317533, 16.022529650885687, 622, 79892.0, 52.70335631297262, 6769.415663273326]]"
Google Drive,"[[5.0067901611328125e-06, 5.162726879119873, 0.0019501892634504973, 0.05072647048900452, 91.33027478142098, 97.0, 1412.0, 966.8803160585638, 619.4889728671012, -0.6735186848989515, 12909, 12481458.0, 512.810469259868, 495826.3485961216], [0.0014820098876953125, 5.1824870109558105, 0.0029502806110820656, 0.06269407643598608, 74.14447307025695, 97.0, 1412.0, 1410.3558944281524, 44.65041036326121, -27.998941679765995, 8525, 12023284.0, 338.99057332290903, 478097.3532415436], [0.0005578994750976562, 5.162726879119873, 0.005737923825137995, 0.08700085676856152, 53.18492312175227, 97.0, 255.0, 104.51049270072993, 5.435829979631903, 7.553500875233089, 4384, 458174.0, 174.31882763069024, 18218.14656269705]]"
Google Drive,"[[9.5367431640625e-07, 23.402353048324585, 0.004531791845263352, 0.2110690601668268, 102.08058244910293, 80.0, 1412.0, 1079.9556073066008, 568.7655421795326, -1.1350490088091374, 13741, 14839670.0, 220.67932825490757, 238323.87796554138], [0.001416921615600586, 23.43643808364868, 0.017921174804792946, 0.42036566560113775, 51.262240817561285, 80.0, 1412.0, 144.53540587219345, 228.73183594847674, 5.159899992112135, 3474, 502116.0, 55.815980057006335, 8067.385331693666], [2.09808349609375e-05, 23.402353048324585, 0.0060653438490082265, 0.24422790567430164, 88.1718893555678, 90.0, 1412.0, 1396.4696600759717, 137.82631760585303, -8.980640644049334, 10267, 14337554.0, 164.88717438273315, 230259.93636114278]]"
Google Drive,"[[1.1920928955078125e-06, 23.207629919052124, 0.008119876591881122, 0.29809209080431104, 66.91561757310912, 80.0, 1412.0, 1082.6939409632314, 564.3537284566713, -1.1427053642394998, 7724, 8362728.0, 123.17052753749911, 133355.98387009514], [0.001439809799194336, 23.2331759929657, 0.032494002110730565, 0.5970354381237324, 33.369248586012155, 80.0, 1412.0, 190.51581130119231, 311.4726253693268, 3.4991936939658963, 1929, 367505.0, 30.7908723828379, 5866.14803268784], [2.002716064453125e-05, 23.207629919052124, 0.010823232122730049, 0.3441941652335748, 57.916672094069796, 90.0, 1412.0, 1379.6761000862812, 197.63721264974967, -6.104826744137424, 5795, 7995223.0, 92.40978859137847, 127495.57673355078]]"
Google Drive,"[[2.1457672119140625e-06, 9.019160985946655, 0.0026250532337187427, 0.08241159088077711, 94.31235544524641, 74.0, 1434.0, 948.9224196392242, 644.05815027768, -0.5943788732618484, 14746, 13992810.0, 380.97049109481605, 361511.4402208364], [0.001425027847290039, 9.034419059753418, 0.007684588455988137, 0.14137589831141037, 54.92700151052626, 74.0, 1294.0, 77.94876886417792, 43.284503108687254, 22.83121498481342, 5036, 392550.0, 130.15643133790493, 10145.533582544596], [2.1457672119140625e-06, 9.033674955368042, 0.003985103316822262, 0.10212303465850303, 75.80264035921, 74.0, 1434.0, 1400.6446961894953, 177.44225042249772, -5.681905283495812, 9710, 13600260.0, 250.9603685799949, 351506.30920533073]]"
Google Drive,"[[9.5367431640625e-07, 28.449949979782104, 0.00632124279957911, 0.2961450240585784, 87.99236317870968, 80.0, 1412.0, 1037.8808911739502, 588.9269054244872, -0.9476272602182193, 10503, 10900863.0, 158.21180291076513, 164205.0069992623], [0.0014328956604003906, 28.47831392288208, 0.023484616016379842, 0.5713675501972885, 45.589813341789394, 80.0, 1412.0, 158.26918995401485, 253.80921265704265, 4.534488575768623, 2827, 447427.0, 42.59613426696171, 6741.655665604484], [1.71661376953125e-05, 28.449949979782104, 0.008647084158484244, 0.3464498061970178, 75.18274684550207, 90.0, 1412.0, 1361.8337675872851, 246.87612530661966, -4.793856010170437, 7676, 10453436.0, 115.66098754553153, 157511.03843199724]]"
Google Drive,"[[0.0, 5.61495304107666, 0.0012922625212368941, 0.06870384729481203, 68.10615031203372, 92.0, 1412.0, 1230.0083796062595, 445.08967842212365, -2.072535355285461, 9905, 12183233.0, 773.9147060831576, 951921.5735827992], [1.9073486328125e-06, 5.6781041622161865, 0.0014876060830407488, 0.07454407590925118, 63.497161738909874, 92.0, 1412.0, 1401.5972497377927, 89.36284849918526, -9.811529587574098, 8581, 12027106.0, 672.2993146628285, 942292.8704320234], [4.792213439941406e-05, 5.61495304107666, 0.009673876016318392, 0.18779629344262305, 24.83088042571899, 97.0, 1412.0, 117.92069486404834, 52.232577957835794, 23.32938044144164, 1324, 156127.0, 103.44931609735214, 12198.815237410345]]"
Google Drive,"[[0.0, 0.2542421817779541, 0.0004209679210275936, 0.0027045615617058544, 86.95677111974236, 91.0, 1412.0, 1207.8684127815611, 471.96821224636216, -1.8858287174963366, 9545, 11529104.0, 2375.7268141231093, 2869565.376177475], [9.5367431640625e-07, 0.26351499557495117, 0.0004939227091174834, 0.003046005292546234, 79.98720100310476, 91.0, 1412.0, 1409.069205010542, 52.072447580738476, -20.09674068194029, 8063, 11361325.0, 2024.8593964975744, 2853167.0200809627], [4.506111145019531e-05, 0.25467801094055176, 0.002712443581631987, 0.006776634589880013, 34.862009284660544, 97.0, 1412.0, 113.21120107962213, 37.43300713252755, 30.274761186388783, 1482, 167779.0, 368.92019661630974, 41765.898561462775]]"
Google Drive,"[[9.5367431640625e-07, 27.34722900390625, 0.0050658409619542735, 0.24597233370247334, 105.7913717436622, 79.0, 1412.0, 1071.095682078716, 573.3922308322263, -1.0938921672092574, 13085, 14015287.0, 197.41567821361923, 211451.08050924883], [0.0014200210571289062, 27.38271713256836, 0.01964445987795285, 0.48502060382329926, 53.65089013026203, 79.0, 1412.0, 147.1594546532306, 234.195458554952, 5.013946716488953, 3374, 496516.0, 50.92002927023914, 7493.363738334931], [2.002716064453125e-05, 27.34722900390625, 0.006826103310629219, 0.2855705971797211, 91.07744669338638, 93.0, 1412.0, 1392.1090515909793, 155.9105718903695, -7.883972722804259, 9711, 13518771.0, 146.51155148127293, 203960.0569797178]]"
Google Drive,"[[9.5367431640625e-07, 4.262545108795166, 0.0013114577004261123, 0.062180985899749984, 57.44416024337608, 92.0, 1412.0, 1230.5630165289256, 444.57476398958124, -2.0770360935443666, 8712, 10720665.0, 762.5978306869274, 938424.6869285203], [9.5367431640625e-07, 4.3196120262146, 0.001508509470052412, 0.0674430835852902, 53.61050178425595, 92.0, 1412.0, 1401.918013245033, 87.55159557337338, -9.827697720859986, 7550, 10584481.0, 662.9938278357583, 929462.9899132259], [4.00543212890625e-05, 4.262545108795166, 0.009839886329381452, 0.17031490714486158, 20.879033573101594, 97.0, 1412.0, 117.19793459552496, 40.90369524738237, 28.155323916640274, 1162, 136184.0, 101.71472443276052, 11920.755621472512]]"
Google Drive,"[[9.5367431640625e-07, 14.795902013778687, 0.004479061617352893, 0.1556461247314966, 76.60908558868279, 80.0, 1412.0, 1035.2858809801633, 591.7872582972988, -0.9397611099614136, 13712, 14195840.0, 223.27733341867045, 231155.8708312499], [0.00140380859375, 14.812675952911377, 0.01585797393885548, 0.2934820758396866, 40.56131018591791, 80.0, 1412.0, 140.23372933884298, 218.70836881001676, 5.45077454810871, 3872, 542985.0, 63.076048367674716, 8845.389494556264], [1.7881393432617188e-05, 14.795902013778687, 0.006241733289513722, 0.18383859388535284, 64.78890988804191, 86.0, 1412.0, 1387.4852642276423, 172.96175791647184, -7.044101924860568, 9840, 13652855.0, 160.22819142646713, 222314.25451806898]]"
Google Drive,"[[0.0, 19.687716007232666, 0.006024646696119542, 0.21262059941938652, 83.92904037278232, 60.0, 1392.0, 1173.384818347879, 484.23595047306065, -1.7795000588923309, 9854, 11562534.0, 166.00168314858266, 194783.85482674182], [9.5367431640625e-07, 19.71763300895691, 0.03623739713273838, 0.5235713888066202, 33.847591487775354, 60.0, 1392.0, 134.2905982905983, 230.06749510691478, 4.955659136190809, 1638, 219968.0, 27.612658543987468, 3708.120436266078], [2.193450927734375e-05, 19.687716007232666, 0.0072259091779508025, 0.23293397543514155, 76.54393828969044, 80.0, 1392.0, 1380.5460077896787, 111.82341533971976, -10.341156685734282, 8216, 11342566.0, 138.40773581781562, 191078.24713049387]]"
Google Drive,"[[0.0, 3.6255900859832764, 0.0008146494905357442, 0.04521617707057793, 72.47081795769074, 83.0, 1412.0, 1225.0546294436633, 448.4136153866289, -2.026786590894338, 9958, 12199094.0, 1227.6450712554688, 1503932.2778552081], [1.9073486328125e-06, 3.6640419960021973, 0.000940251610757693, 0.04912642012939044, 67.40817118316646, 83.0, 1412.0, 1398.6057614124752, 101.09500720879082, -8.671926693316959, 8609, 12040597.0, 1063.6686601342626, 1487653.1162976676], [3.0994415283203125e-05, 3.6271891593933105, 0.006010500012236462, 0.12290840818691383, 26.555216817016586, 97.0, 443.0, 117.49221645663454, 12.265265771976718, 13.752366780460516, 1349, 158497.0, 166.4989331545218, 19562.328693989803]]"
Google Drive,"[[2.86102294921875e-06, 9.364006996154785, 0.002487369654777641, 0.08526994654447327, 97.87484034820658, 74.0, 1434.0, 946.0298815386664, 644.0219692869263, -0.585518198200909, 15026, 14215045.0, 402.05787419636016, 380358.76309767057], [0.0002219676971435547, 9.382720947265625, 0.007232014251285957, 0.14620828045625572, 57.236321823420774, 74.0, 1294.0, 76.52918211985165, 31.44473721609578, 32.443957675990625, 5123, 392059.0, 138.30105990983026, 10584.067001207914], [2.86102294921875e-06, 9.694359064102173, 0.0037724245824950603, 0.10818273412798561, 80.00059078643199, 74.0, 1434.0, 1395.8382308391397, 188.09995303078415, -5.286538627525265, 9903, 13822986.0, 265.1082792588499, 370048.2715014816]]"
Google Drive,"[[9.5367431640625e-07, 5.030608892440796, 0.0028534397586463542, 0.07017238193020513, 60.725075504248004, 78.0, 1412.0, 1084.504371506378, 566.0336033740256, -1.15777124170382, 13954, 15133174.0, 350.4793350358, 380096.3709689736], [9.5367431640625e-07, 5.050289869308472, 0.01158803492992908, 0.1423700065812196, 29.939624604998496, 78.0, 1412.0, 103.88610544713079, 56.97087748844174, 18.082728032342914, 3433, 356641.0, 86.32105282215413, 8967.557995789652], [1.8835067749023438e-05, 5.030608892440796, 0.0037846050334973936, 0.0810078889249043, 52.44406868330237, 90.0, 1412.0, 1404.4798973481609, 87.87091654987448, -13.167056614293019, 10521, 14776533.0, 264.25348171933865, 371138.7028790709]]"
Google Drive,"[[1.1920928955078125e-06, 5.057523965835571, 0.002145837002939448, 0.06148634678818626, 73.54452145461231, 95.0, 1412.0, 971.9338899691181, 618.7108371896051, -0.6950614317512233, 8743, 8497618.0, 466.07192854336483, 452991.10251456144], [0.0014109611511230469, 5.078244924545288, 0.0032231862659014743, 0.07572228194919012, 59.94266607583136, 95.0, 1412.0, 1410.1069647463457, 47.38173668481084, -25.856143604982037, 5815, 8199772.0, 310.30536745734076, 437563.7598497702], [0.000743865966796875, 5.057523965835571, 0.006408919398598106, 0.10618971327250623, 42.52152951111553, 98.0, 280.0, 101.72336065573771, 4.604431895204631, 21.577202191175704, 2928, 297846.0, 156.085852313276, 15877.577448121587]]"
Google Drive,"[[2.1457672119140625e-06, 8.743669033050537, 0.002969099263734484, 0.09026728791094044, 78.12685945724263, 74.0, 1434.0, 957.2563910338106, 642.0254591854958, -0.6250077123539537, 13339, 12768843.0, 336.8277329001478, 322430.4999960958], [2.1457672119140625e-06, 8.761817932128906, 0.00875222458726512, 0.15541173751728027, 45.40566288632538, 74.0, 1294.0, 78.43362831858407, 47.7183432766205, 21.029571036932676, 4520, 354520.0, 114.28194945441861, 8963.54794703108], [2.86102294921875e-06, 8.75783896446228, 0.004489126457435848, 0.11163074362657363, 62.971905211869135, 74.0, 1434.0, 1407.6792153305364, 153.52576569595294, -6.529378996234148, 8819, 12414323.0, 222.78574994105804, 313610.86966385366]]"
Google Drive,"[[0.0, 4.023835182189941, 0.0023392440200560474, 0.05157269025446577, 69.9151116705818, 95.0, 1412.0, 1044.8801584681412, 581.5897060353066, -0.9584168304917245, 9087, 9494826.0, 427.535584512526, 446723.4492962176], [0.0013070106506347656, 4.083378076553345, 0.0032487726511077858, 0.06185452657371967, 59.19779580122116, 95.0, 1412.0, 1406.446231617647, 77.32170462438009, -14.903238865212339, 6528, 9181281.0, 307.85570957176753, 432982.50260918925], [3.600120544433594e-05, 4.030810117721558, 0.008306444856317086, 0.09724147212141794, 37.01351504283074, 97.0, 315.0, 122.5263774912075, 40.40545760303581, 2.173578679491273, 2559, 313545.0, 120.43551094588737, 14756.526877502249]]"
Google Drive,"[[-1.9073486328125e-06, 5.179757118225098, 0.0011858900825938896, 0.06281431413849917, 68.21444266410691, 91.0, 1412.0, 1274.6665452558732, 391.4442339800395, -2.549621679408308, 10982, 13998388.0, 843.325263501575, 1074958.5001545516], [9.5367431640625e-07, 5.247437000274658, 0.0013123543167037131, 0.06684903563396981, 64.94267988722534, 91.0, 1412.0, 1401.1956939249974, 91.94203735368554, -9.488759336179239, 9893, 13862029.0, 762.0663711484075, 1067804.1177381976], [3.814697265625e-05, 5.179757118225098, 0.011968988048679689, 0.1995126203496393, 21.36872732421804, 97.0, 1412.0, 125.21487603305785, 41.93258088609427, 27.315342791605183, 1089, 136359.0, 83.6260437036255, 10471.224695484543]]"
Google Drive,"[[9.5367431640625e-07, 10.44263505935669, 0.004538489242204461, 0.14406804447004093, 61.13433499868735, 78.0, 1412.0, 1089.1425373134327, 563.1454473377581, -1.1801721502717366, 8040, 8756706.0, 220.36504665052482, 240008.94604414562], [9.5367431640625e-07, 10.474941968917847, 0.018851684894946593, 0.29478785049646167, 29.8697525285824, 78.0, 1412.0, 104.88159255429163, 70.79687463777772, 15.488596501375083, 1934, 202841.0, 53.073098566507284, 5566.391099446176], [2.002716064453125e-05, 10.44263505935669, 0.005976235056196833, 0.16539273155262293, 53.181293058956136, 90.0, 1412.0, 1400.8950212905338, 109.351401779692, -10.74274698516726, 6106, 8553865.0, 167.3568376676747, 234449.36066757358]]"
Google Drive,"[[-1.9073486328125e-06, 11.395356893539429, 0.0034092084790587904, 0.11408246057148351, 93.97516626638296, 78.0, 1412.0, 1094.3519835329341, 560.8829983353609, -1.2068789973807592, 10688, 11696434.0, 293.3506641709358, 321028.8812061672], [9.5367431640625e-07, 11.443006992340088, 0.014304906410991022, 0.23487402219452258, 45.68847553824228, 78.0, 1412.0, 102.637721021611, 65.88764020020776, 16.350665109565444, 2545, 261213.0, 69.93356356336348, 7177.821587063601], [2.002716064453125e-05, 11.395356893539429, 0.004474847828015389, 0.13081784263637616, 81.79000283887588, 97.0, 1412.0, 1404.3007491096648, 90.03037984224505, -12.89681282494389, 8143, 11435221.0, 223.498733003736, 313859.4381822074]]"
Google Drive,"[[0.0, 21.38465905189514, 0.005769146089041336, 0.2316552077116461, 80.79235745196739, 80.0, 1412.0, 1062.5474870831376, 577.0200707695977, -1.0528763882269376, 10645, 11310818.0, 173.35216238373638, 184194.9045212671], [0.0013148784637451172, 21.40939497947693, 0.02205038464617455, 0.45348779806101297, 41.231858272731806, 80.0, 1412.0, 160.10520646319569, 259.9103312952485, 4.467492551324072, 2785, 445893.0, 45.36697257006117, 7263.488509939779], [1.9073486328125e-05, 21.38465905189514, 0.00781356291789744, 0.2696778736847352, 69.33898965338963, 90.0, 1412.0, 1382.3059796437658, 190.21223485870618, -6.383480782168345, 7860, 10864925.0, 127.9988723660092, 176933.6066591937]]"
Google Drive,"[[-2.4080276489257812e-05, 5.923737049102783, 0.0011883308157908834, 0.06688832891744381, 74.32747835045609, 91.0, 1412.0, 1233.1191011235956, 443.70921110246235, -2.100431361898127, 11125, 13718450.0, 841.5921580350185, 1037783.365428809], [9.5367431640625e-07, 5.986623048782349, 0.0013674595904738535, 0.07249235180251544, 69.35097403693136, 91.0, 1412.0, 1404.8371707114707, 75.856225947093, -12.026810602685565, 9642, 13545440.0, 731.3588866882415, 1027440.1491498002], [4.315376281738281e-05, 5.923737049102783, 0.00891969770233319, 0.18323489457884481, 27.046569490425483, 97.0, 1412.0, 116.6621712744437, 36.22403269533094, 31.806882938460763, 1483, 173010.0, 112.18707149356696, 13087.987349360768]]"
Google Drive,"[[0.0, 25.217454195022583, 0.006459543108040748, 0.2790034820084371, 79.88353688703896, 80.0, 1412.0, 1070.424361295514, 573.0295895877624, -1.089943513294321, 9942, 10642159.0, 154.82528358031215, 165728.75528885247], [0.0013921260833740234, 25.248172998428345, 0.025036085042492277, 0.5499347817207343, 40.50400131584553, 80.0, 1412.0, 163.1578947368421, 267.9621667839262, 4.264149068919182, 2565, 418500.0, 39.95792528674994, 6519.450967838148], [2.002716064453125e-05, 25.217454195022583, 0.008705845720855894, 0.3239449275897647, 68.7641307825051, 90.0, 1412.0, 1385.8830147756541, 178.46544448773062, -6.832843670122237, 7377, 10223659.0, 114.88092103922376, 159211.5171900433]]"
Google Drive,"[[1.9073486328125e-06, 9.12145185470581, 0.003844687056001021, 0.11403372180003296, 63.32214316790861, 74.0, 1434.0, 944.4818785094436, 644.4605569365801, -0.5789431765239584, 9795, 9251200.0, 260.1257498364005, 245684.05685416108], [0.0013070106506347656, 9.137141942977905, 0.011315813569225465, 0.19606574244064368, 36.81474428582861, 74.0, 1294.0, 79.0751427712654, 53.12645822339885, 18.745153214767175, 3327, 263083.0, 88.39847487198122, 6990.122021264033], [1.9073486328125e-06, 9.135926008224487, 0.005820396788175202, 0.14094942905997448, 51.1029490885787, 74.0, 1434.0, 1389.628478664193, 210.0613363594584, -4.973508165089154, 6468, 8988117.0, 171.83615956157922, 238788.42099105482]]"
Google Drive,"[[0.0, 5.022302865982056, 0.0014267773906465274, 0.06894623393841891, 60.400295706656266, 91.0, 1412.0, 1274.0215818807067, 391.4337076097465, -2.5399736740925922, 8433, 10743824.0, 700.963305405502, 893042.3791930466], [9.5367431640625e-07, 5.0863120555877686, 0.001577282246557813, 0.07331548714421841, 57.534014000857276, 91.0, 1412.0, 1398.6632049428158, 104.87149211375466, -8.774531522532014, 7607, 10639631.0, 634.085292809094, 886871.7678474712], [3.409385681152344e-05, 5.022302865982056, 0.014569661978519324, 0.22022286759299864, 18.795339790044974, 97.0, 1412.0, 126.14164648910412, 48.028371701841365, 23.909963292439706, 826, 104193.0, 68.71896703494227, 8668.323646818088]]"
Google Drive,"[[2.1457672119140625e-06, 18.5342960357666, 0.004671257184005358, 0.18673228024619887, 87.36062131400269, 80.0, 1412.0, 1065.2307505268277, 575.6021889183564, -1.064544699385813, 12338, 13142817.0, 214.09248465432213, 228057.8981104769], [0.0014600753784179688, 18.55814790725708, 0.018022820409457286, 0.3672883930310462, 44.39620183479802, 80.0, 1412.0, 151.88958398498593, 239.19736369755043, 4.870611735038725, 3197, 485591.0, 55.50257220501341, 8430.26260231613], [1.7881393432617188e-05, 18.5342960357666, 0.00630517504147419, 0.21703305591910976, 75.08658539002869, 90.0, 1412.0, 1384.665353900011, 182.7349143850192, -6.6582614160594495, 9141, 12657226.0, 158.61723149822976, 219631.78498713626]]"
Google Drive,"[[9.5367431640625e-07, 22.2724130153656, 0.004968097538199052, 0.20670635380838284, 101.88309003851336, 78.0, 1412.0, 1110.0238345317928, 549.1851766413696, -1.279700181217741, 12377, 13738765.0, 201.30055697616632, 223448.41614806975], [9.5367431640625e-07, 22.339461088180542, 0.021662473510451648, 0.43341258192892707, 48.56873536965307, 78.0, 1412.0, 157.3732816355305, 255.6598102166429, 4.552660097125889, 2837, 446468.0, 46.17905747588052, 7267.349817815094], [1.7881393432617188e-05, 22.2724130153656, 0.006445662557160233, 0.23550612360484505, 89.36130771618862, 90.0, 1412.0, 1393.322536687631, 147.36071508932255, -8.17480704592012, 9540, 13292297.0, 155.1593531189001, 216187.0234784378]]"
Google Drive,"[[-4.0531158447265625e-06, 5.15151309967041, 0.0013533888652086839, 0.06742681981084582, 63.379919040667176, 92.0, 1412.0, 1272.8010615946037, 393.2961585218733, -2.52550485378888, 9043, 11509940.0, 738.9676542424452, 940558.8148038582], [9.5367431640625e-07, 5.189590930938721, 0.001498749625184905, 0.07158985299987988, 60.14011429907749, 92.0, 1412.0, 1399.7847930229702, 98.59685096114455, -9.012412098210474, 8141, 11395648.0, 667.3048208432159, 934083.1405272512], [3.0994415283203125e-05, 5.151605129241943, 0.013581955737199688, 0.2132802452175402, 19.927195329484295, 97.0, 1412.0, 126.70953436807095, 62.94598657713608, 19.148132886229078, 902, 114292.0, 73.70881611486072, 9339.609768735769]]"
Google Drive,"[[2.86102294921875e-06, 4.624132871627808, 0.0028643342395625123, 0.0751671311205216, 55.97806683636982, 74.0, 1434.0, 947.4559414696896, 643.9996474035676, -0.5893442697979877, 12438, 11784457.0, 349.1493385894693, 330803.6153068051], [0.0015170574188232422, 4.719980955123901, 0.008435888895912775, 0.1309754152916512, 32.708864080817754, 74.0, 1294.0, 78.32378019895783, 47.78817045613169, 20.776293263361797, 4222, 330683.0, 118.56923710425951, 9286.790865312138], [2.86102294921875e-06, 4.640537977218628, 0.004334686909662248, 0.09312501834851881, 45.112105283807935, 74.0, 1434.0, 1394.0815481986367, 197.56839970295434, -5.24061084230459, 8216, 11453774.0, 230.72525176294033, 321649.81618620007]]"
Google Drive,"[[-5.0067901611328125e-06, 3.7353060245513916, 0.001005363661690561, 0.05065478052696637, 63.55453166195441, 89.0, 1412.0, 1265.5988730410284, 402.5975933767839, -2.4424435531663753, 11358, 14374672.0, 994.7525353565501, 1258957.6877019554], [9.5367431640625e-07, 3.774629831314087, 0.001120614329261622, 0.05410770557784676, 60.11481365501383, 89.0, 1412.0, 1400.9002461841458, 90.84498456718872, -9.52744832854583, 10155, 14226142.0, 892.4555551732792, 1250241.2069506554], [2.8133392333984375e-05, 3.7353060245513916, 0.00949527221590826, 0.1561641710861158, 20.561231795184675, 97.0, 1412.0, 123.46633416458853, 40.53375579334589, 27.47725146534843, 1203, 148530.0, 105.4031863434759, 13013.745027095989]]"
Google Drive,"[[0.0, 4.852191925048828, 0.001900543249679811, 0.05592361286509278, 77.13475860320261, 95.0, 1412.0, 862.8025648672831, 646.3606018519282, -0.3275111070330228, 10059, 8678931.0, 526.2176609309419, 454021.94752967893], [0.0012598037719726562, 4.870744943618774, 0.0032558861016170424, 0.07351674960727726, 58.88659596275454, 95.0, 1412.0, 1406.565024714505, 82.31325502078731, -15.237591386653078, 5867, 8252317.0, 307.1884097606344, 432080.4731669762], [1.71661376953125e-05, 4.852973937988281, 0.00455717442002111, 0.08661890730466112, 49.750942279645514, 98.0, 280.0, 101.76860687022901, 4.510154696618922, 16.939326743709504, 4192, 426614.0, 219.48657530935273, 22336.84299595043]]"
Google Drive,"[[9.5367431640625e-07, 2.7484240531921387, 0.0052419808812265295, 0.04902745439679106, 28.920450587268395, 80.0, 1412.0, 1161.2193744569938, 511.2594600994926, -1.564288437563064, 11510, 13365635.0, 190.78415415510324, 221542.25614429568], [0.0014948844909667969, 4.954351186752319, 0.028403223380481762, 0.1646140984527097, 18.35760254197809, 80.0, 1412.0, 183.95497630331752, 297.4259928042866, 3.7154469092127123, 2110, 388145.0, 35.22396542698055, 6479.623725429084], [2.002716064453125e-05, 2.7484240531921387, 0.00641876348143804, 0.05546259708146335, 25.41278025710641, 97.0, 1412.0, 1380.5840425531915, 194.17523003237525, -6.223305347643431, 9400, 12977490.0, 155.80982181216078, 215108.55366692535]]"
Google Drive,"[[0.0, 4.129120111465454, 0.001756522853226776, 0.040700116245492565, 90.31360250523133, 90.0, 1412.0, 970.4751706791233, 619.2731464451842, -0.6897449886196513, 13915, 13504162.0, 569.3474856998168, 552537.5983602594], [0.0015840530395507812, 4.14701509475708, 0.0026427001996478525, 0.05018812635258933, 73.54212830055631, 90.0, 1412.0, 1410.010606060606, 49.94489058255796, -25.3341006332935, 9240, 13028498.0, 378.4418062084508, 533606.9605306482], [0.0003159046173095703, 4.130470037460327, 0.00522489577315024, 0.07019415527048506, 52.30593228011629, 98.0, 280.0, 101.74631016042781, 4.1154755243472225, 19.465308385381874, 4675, 475664.0, 191.4323257217547, 19477.532787617696]]"
