Label,Data
Google Drive,"[['0', '1412', '1'], ['0.0349431', '1412', '0'], ['0.038944', '93', '0'], ['0.0568252', '101', '1'], ['0.0569642', '100', '1'], ['0.0949481', '92', '0'], ['2.96529', '440', '1'], ['2.96717', '166', '1'], ['2.98011', '250', '0'], ['2.9811', '164', '0'], ['2.98145', '103', '1'], ['5.82254', '143', '1'], ['5.83555', '148', '0'], ['5.86034', '97', '1'], ['5.86118', '92', '0'], ['10.5501', '444', '1'], ['10.5889', '92', '0'], ['10.7653', '1412', '0'], ['10.7656', '1412', '0'], ['10.7657', '106', '1'], ['10.7659', '1412', '0'], ['10.7659', '1412', '0'], ['10.7661', '100', '1'], ['10.7661', '1412', '0'], ['10.7662', '1412', '0'], ['10.7662', '1412', '0'], ['10.7663', '100', '1'], ['10.7664', '1412', '0'], ['10.7665', '1412', '0'], ['10.7665', '1412', '0'], ['10.7667', '1412', '0'], ['10.7668', '1412', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.000369072', '442', '1'], ['0.000570059', '147', '1'], ['0.0355201', '1412', '0'], ['0.0361989', '103', '1'], ['0.0362959', '97', '1'], ['0.0385129', '93', '0'], ['0.0515211', '269', '0'], ['0.0517509', '100', '1'], ['0.0517769', '143', '1'], ['0.0525141', '148', '0'], ['0.052516', '92', '0'], ['0.0775909', '100', '1'], ['0.091517', '92', '0'], ['2.4823', '143', '1'], ['2.50483', '148', '0'], ['2.52973', '100', '1'], ['2.53042', '92', '0'], ['7.99626', '444', '1'], ['8.03441', '92', '0'], ['8.51962', '1412', '0'], ['8.51984', '1412', '0'], ['8.51991', '1412', '0'], ['8.51997', '1412', '0'], ['8.52006', '106', '1'], ['8.52011', '100', '1'], ['8.52014', '1412', '0'], ['8.52022', '1412', '0'], ['8.52023', '1412', '0'], ['8.52046', '1412', '0'], ['8.52052', '1412', '0'], ['8.52057', '100', '1']]"
Google Drive,"[['0', '214', '1'], ['0.018604', '112', '0'], ['0.106657', '419', '0'], ['0.108282', '1412', '0'], ['0.109914', '1412', '0'], ['0.110913', '106', '1'], ['0.111529', '1412', '0'], ['0.11321', '1412', '0'], ['0.113372', '103', '1'], ['0.114802', '725', '0'], ['0.115669', '103', '1'], ['0.12304', '1412', '0'], ['0.12466', '1412', '0'], ['0.126266', '1206', '0'], ['0.127898', '1412', '0'], ['0.129297', '106', '1'], ['0.129507', '1412', '0'], ['0.130661', '103', '1'], ['0.131107', '636', '0'], ['0.132669', '100', '1'], ['0.132753', '1412', '0'], ['0.134403', '1412', '0'], ['0.134661', '103', '1'], ['0.136018', '1412', '0'], ['0.137598', '188', '0'], ['0.137733', '103', '1'], ['0.139244', '1412', '0'], ['0.140672', '100', '1'], ['0.140843', '971', '0'], ['0.142472', '1412', '0'], ['0.143115', '100', '1'], ['0.144142', '1412', '0']]"
Google Drive,"[['0', '213', '1'], ['0.0210991', '104', '0'], ['0.144715', '418', '0'], ['0.146228', '1412', '0'], ['0.147719', '1412', '0'], ['0.148304', '107', '1'], ['0.149219', '1412', '0'], ['0.150734', '1412', '0'], ['0.151875', '101', '1'], ['0.152181', '724', '0'], ['0.154879', '98', '1'], ['0.164575', '1412', '0'], ['0.166109', '1412', '0'], ['0.166884', '101', '1'], ['0.167616', '1206', '0'], ['0.169113', '1412', '0'], ['0.169879', '101', '1'], ['0.170597', '1412', '0'], ['0.172072', '636', '0'], ['0.172884', '101', '1'], ['0.210643', '1412', '0'], ['0.212141', '1412', '0'], ['0.212898', '101', '1'], ['0.213743', '1412', '0'], ['0.215206', '218', '0'], ['0.215879', '101', '1'], ['0.216705', '1412', '0'], ['0.218255', '1412', '0'], ['0.218887', '101', '1'], ['0.219757', '1412', '0'], ['0.221224', '181', '0'], ['0.222722', '1412', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.0190568', '1412', '1'], ['0.0361829', '1412', '0'], ['0.0367858', '101', '1'], ['0.0368788', '97', '1'], ['0.0393949', '93', '0'], ['0.0550499', '1412', '0'], ['0.055197', '100', '1'], ['0.0570428', '92', '0'], ['3.85349', '1404', '1'], ['3.86771', '95', '0'], ['4.10124', '735', '1'], ['4.13966', '89', '0'], ['4.19699', '1412', '0'], ['4.1971', '527', '0'], ['4.19739', '103', '1'], ['4.38463', '362', '0'], ['4.40973', '97', '1'], ['4.54399', '542', '1'], ['4.55761', '216', '0'], ['4.58232', '97', '1'], ['4.90023', '1369', '1'], ['4.93918', '92', '0'], ['5.05708', '589', '0'], ['5.08234', '100', '1'], ['5.40764', '546', '1'], ['5.44864', '92', '0'], ['5.55412', '281', '0'], ['5.57936', '100', '1'], ['6.3461', '933', '1'], ['6.38552', '92', '0'], ['6.45805', '326', '0']]"
Google Drive,"[['0', '214', '1'], ['0.017586', '115', '0'], ['0.120339', '420', '0'], ['0.121845', '1412', '0'], ['0.122606', '106', '1'], ['0.12341', '1412', '0'], ['0.124763', '100', '1'], ['0.124956', '1412', '0'], ['0.126458', '1412', '0'], ['0.126598', '100', '1'], ['0.12792', '724', '0'], ['0.128592', '103', '1'], ['0.14074', '1412', '0'], ['0.142269', '1412', '0'], ['0.142599', '103', '1'], ['0.143779', '1206', '0'], ['0.145338', '1412', '0'], ['0.145579', '103', '1'], ['0.146827', '1412', '0'], ['0.148294', '636', '0'], ['0.148579', '103', '1'], ['0.149882', '1412', '0'], ['0.151366', '1412', '0'], ['0.151616', '100', '1'], ['0.15292', '1412', '0'], ['0.153625', '103', '1'], ['0.154409', '1412', '0'], ['0.155952', '1101', '0'], ['0.156594', '100', '1'], ['0.161832', '100', '1'], ['0.187207', '1412', '0'], ['0.188749', '1412', '0']]"
Google Drive,"[['0', '215', '1'], ['0.017899', '109', '0'], ['0.132567', '640', '0'], ['0.133652', '103', '1'], ['0.13426', '1412', '0'], ['0.135894', '1412', '0'], ['0.136034', '100', '1'], ['0.136614', '100', '1'], ['0.137469', '180', '0'], ['0.138125', '103', '1'], ['0.139133', '1412', '0'], ['0.139484', '100', '1'], ['0.140839', '1412', '0'], ['0.141649', '100', '1'], ['0.142445', '626', '0'], ['0.14268', '100', '1'], ['0.152336', '1412', '0'], ['0.152629', '100', '1'], ['0.153993', '1412', '0'], ['0.15464', '100', '1'], ['0.155616', '1206', '0'], ['0.156642', '100', '1'], ['0.157255', '1412', '0'], ['0.157622', '100', '1'], ['0.158867', '1412', '0'], ['0.159624', '100', '1'], ['0.160551', '636', '0'], ['0.161642', '100', '1'], ['0.164103', '1412', '0'], ['0.164616', '100', '1'], ['0.165737', '1412', '0'], ['0.166654', '100', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.0400929', '1412', '0'], ['0.040756', '101', '1'], ['0.0408661', '97', '1'], ['0.044091', '93', '0'], ['0.06916', '97', '1'], ['0.0840931', '95', '0'], ['2.92731', '440', '1'], ['2.92885', '143', '1'], ['2.94417', '250', '0'], ['2.94625', '164', '0'], ['2.94663', '103', '1'], ['5.593', '143', '1'], ['5.60641', '148', '0'], ['5.63147', '97', '1'], ['5.63165', '92', '0'], ['10.8267', '446', '1'], ['10.8665', '92', '0'], ['11.0405', '1412', '0'], ['11.0406', '1412', '0'], ['11.0408', '1412', '0'], ['11.0409', '1412', '0'], ['11.0409', '106', '1'], ['11.041', '1412', '0'], ['11.041', '100', '1'], ['11.041', '1412', '0'], ['11.0411', '100', '1'], ['11.0412', '1412', '0'], ['11.0413', '1412', '0'], ['11.0415', '100', '1'], ['11.0415', '1412', '0'], ['11.0416', '1412', '0']]"
Google Drive,"[['0', '214', '1'], ['0.0469611', '106', '0'], ['0.146749', '490', '0'], ['0.148736', '103', '1'], ['0.182226', '1412', '0'], ['0.18354', '100', '1'], ['0.183734', '1412', '0'], ['0.185191', '186', '0'], ['0.185277', '106', '1'], ['0.186715', '1412', '0'], ['0.186804', '100', '1'], ['0.188204', '1412', '0'], ['0.189516', '100', '1'], ['0.189752', '1412', '0'], ['0.191213', '181', '0'], ['0.191278', '106', '1'], ['0.192733', '1412', '0'], ['0.192817', '100', '1'], ['0.194219', '1412', '0'], ['0.195572', '100', '1'], ['0.195712', '1412', '0'], ['0.197216', '1412', '0'], ['0.197539', '103', '1'], ['0.198658', '181', '0'], ['0.200235', '1412', '0'], ['0.200518', '103', '1'], ['0.201731', '1412', '0'], ['0.203222', '1412', '0'], ['0.203518', '103', '1'], ['0.204712', '1412', '0'], ['0.206202', '1412', '0'], ['0.206517', '103', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.000313044', '659', '1'], ['0.0394781', '1412', '1'], ['0.114232', '1412', '0'], ['0.117217', '1412', '0'], ['0.119232', '100', '1'], ['0.122261', '1412', '1'], ['0.122292', '655', '1'], ['0.128626', '100', '0'], ['0.140115', '102', '0'], ['0.158598', '1412', '0'], ['0.158606', '93', '0'], ['0.159119', '122', '1'], ['0.18346', '97', '1'], ['0.198617', '1412', '0'], ['0.223458', '97', '1'], ['0.24487', '95', '0'], ['0.245101', '655', '1'], ['0.370417', '89', '0'], ['0.575876', '1412', '0'], ['0.575879', '268', '0'], ['0.576132', '1412', '0'], ['0.576295', '106', '1'], ['0.576331', '1412', '0'], ['0.576395', '100', '1'], ['0.576433', '1412', '0'], ['0.576646', '1412', '0'], ['0.576761', '1412', '0'], ['0.576776', '100', '1'], ['0.576962', '1412', '0'], ['0.577063', '1412', '0'], ['0.577108', '100', '1']]"
Google Drive,"[['0', '195', '1'], ['0.023243', '76', '0'], ['0.114021', '431', '0'], ['0.114354', '1392', '0'], ['0.114547', '1392', '0'], ['0.114844', '1392', '0'], ['0.114846', '152', '0'], ['0.115189', '1392', '0'], ['0.115322', '604', '0'], ['0.118297', '101', '1'], ['0.137254', '1392', '0'], ['0.137486', '1392', '0'], ['0.137716', '1182', '0'], ['0.140206', '1392', '0'], ['0.140483', '1392', '0'], ['0.140552', '613', '0'], ['0.141285', '95', '1'], ['0.141755', '1392', '0'], ['0.14204', '1392', '0'], ['0.142107', '1392', '0'], ['0.142109', '164', '0'], ['0.142357', '1392', '0'], ['0.142554', '954', '0'], ['0.145263', '95', '1'], ['0.147883', '1392', '0'], ['0.148144', '1392', '0'], ['0.149877', '1392', '0'], ['0.150135', '1392', '0'], ['0.150207', '617', '0'], ['0.150567', '1392', '0'], ['0.151266', '95', '1'], ['0.15216', '1392', '0']]"
Google Drive,"[['0', '161', '1'], ['0.00364685', '143', '1'], ['0.0155249', '266', '0'], ['0.0176358', '98', '1'], ['0.019459', '149', '0'], ['0.0206208', '98', '1'], ['0.022433', '92', '0'], ['2.69933', '143', '1'], ['2.71393', '170', '0'], ['2.71581', '101', '1'], ['8.07943', '281', '1'], ['8.09749', '95', '0'], ['8.46244', '1412', '0'], ['8.46408', '101', '1'], ['8.46414', '1412', '0'], ['8.46585', '1412', '0'], ['8.46608', '98', '1'], ['8.46755', '1412', '0'], ['8.46804', '101', '1'], ['8.46931', '1412', '0'], ['8.47102', '1412', '0'], ['8.47275', '1412', '0'], ['8.47308', '104', '1'], ['8.47442', '1412', '0'], ['8.47606', '98', '1'], ['8.47612', '1412', '0'], ['8.47782', '1412', '0'], ['8.47803', '101', '1'], ['8.47957', '1412', '0'], ['8.48105', '98', '1'], ['8.48126', '899', '0'], ['8.48297', '1412', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.0355251', '1412', '1'], ['0.044672', '1412', '0'], ['0.0451901', '101', '1'], ['0.0453281', '97', '1'], ['0.048456', '93', '0'], ['0.068397', '92', '0'], ['0.0709901', '1412', '0'], ['0.071651', '103', '1'], ['3.56606', '440', '1'], ['3.56875', '143', '1'], ['3.58231', '268', '0'], ['3.5833', '148', '0'], ['3.58344', '100', '1'], ['3.60831', '92', '0'], ['4.80725', '143', '1'], ['4.82039', '148', '0'], ['4.84547', '100', '1'], ['4.84637', '89', '0'], ['9.66711', '444', '1'], ['9.70541', '92', '0'], ['9.94489', '1412', '0'], ['9.94508', '1412', '0'], ['9.94517', '1412', '0'], ['9.94531', '106', '1'], ['9.9454', '1412', '0'], ['9.94551', '1412', '0'], ['9.9457', '100', '1'], ['9.94572', '1412', '0'], ['9.94579', '100', '1'], ['9.94581', '1412', '0'], ['9.94603', '1412', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.026238', '1412', '1'], ['0.037149', '1412', '0'], ['0.037842', '101', '1'], ['0.0383329', '97', '1'], ['0.0411489', '93', '0'], ['0.0601499', '92', '0'], ['0.0662339', '100', '1'], ['3.74345', '440', '1'], ['3.75003', '143', '1'], ['3.76336', '268', '0'], ['3.76736', '148', '0'], ['3.76754', '100', '1'], ['3.79336', '92', '0'], ['5.19875', '143', '1'], ['5.21544', '161', '0'], ['5.24053', '100', '1'], ['9.41319', '443', '1'], ['9.46141', '92', '0'], ['9.73742', '1412', '0'], ['9.73742', '1412', '0'], ['9.73772', '1412', '0'], ['9.73772', '1412', '0'], ['9.73779', '1412', '0'], ['9.73785', '103', '1'], ['9.73792', '100', '1'], ['9.73802', '1412', '0'], ['9.73809', '1412', '0'], ['9.73809', '1412', '0'], ['9.73832', '100', '1'], ['9.73833', '1412', '0'], ['9.7384', '1412', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.036047', '1412', '0'], ['0.0387399', '93', '0'], ['0.055728', '101', '1'], ['0.0558209', '100', '1'], ['0.0948169', '92', '0'], ['0.793737', '1077', '1'], ['0.832418', '89', '0'], ['0.844787', '685', '0'], ['0.84479', '78', '0'], ['0.845145', '106', '1'], ['1.90922', '374', '1'], ['1.94975', '92', '0'], ['1.96055', '177', '0'], ['1.96056', '78', '0'], ['1.9609', '103', '1'], ['2.39002', '594', '1'], ['2.40371', '719', '1'], ['2.41697', '95', '0'], ['2.55356', '528', '0'], ['2.55385', '1227', '0'], ['2.55444', '103', '1'], ['2.55725', '357', '0'], ['2.55767', '78', '0'], ['2.5578', '100', '1'], ['2.73845', '541', '1'], ['2.75209', '216', '0'], ['2.77722', '97', '1'], ['2.87871', '350', '1'], ['2.9171', '92', '0'], ['2.93915', '177', '0'], ['2.93916', '78', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.0247118', '1412', '1'], ['0.035351', '1412', '0'], ['0.0359859', '101', '1'], ['0.036088', '97', '1'], ['0.0393488', '93', '0'], ['0.053108', '92', '0'], ['0.06441', '100', '1'], ['2.87005', '440', '1'], ['2.87235', '143', '1'], ['2.88452', '249', '0'], ['2.88551', '167', '0'], ['2.88793', '100', '1'], ['5.80823', '143', '1'], ['5.82136', '148', '0'], ['5.84577', '97', '1'], ['5.84613', '92', '0'], ['11.1021', '445', '1'], ['11.1403', '92', '0'], ['11.3263', '1412', '0'], ['11.3264', '1412', '0'], ['11.3265', '1412', '0'], ['11.3267', '1412', '0'], ['11.3268', '106', '1'], ['11.3268', '1412', '0'], ['11.3269', '100', '1'], ['11.327', '1412', '0'], ['11.3272', '1412', '0'], ['11.3272', '100', '1'], ['11.3273', '1412', '0'], ['11.3274', '1412', '0'], ['11.3275', '100', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.035537', '1412', '0'], ['0.0393441', '93', '0'], ['0.0559642', '101', '1'], ['0.0560801', '100', '1'], ['0.0935512', '92', '0'], ['2.9801', '440', '1'], ['2.98031', '166', '1'], ['2.99371', '250', '0'], ['2.9947', '92', '0'], ['2.9947', '148', '0'], ['2.99601', '106', '1'], ['5.62755', '143', '1'], ['5.64068', '148', '0'], ['5.66543', '92', '0'], ['5.66594', '100', '1'], ['10.7733', '444', '1'], ['10.8121', '92', '0'], ['11.0664', '1412', '0'], ['11.0666', '1412', '0'], ['11.0667', '1412', '0'], ['11.0668', '103', '1'], ['11.0671', '1412', '0'], ['11.0671', '1412', '0'], ['11.0671', '1412', '0'], ['11.0672', '100', '1'], ['11.0672', '100', '1'], ['11.0673', '1412', '0'], ['11.0674', '1412', '0'], ['11.0674', '1412', '0'], ['11.0675', '100', '1'], ['11.0677', '1412', '0']]"
Google Drive,"[['0', '86', '1'], ['0.014107', '86', '0'], ['0.014184', '74', '1'], ['0.0145872', '599', '1'], ['0.0299602', '74', '0'], ['0.03003', '226', '0'], ['0.0304902', '274', '1'], ['0.031991', '159', '1'], ['0.0323651', '1413', '1'], ['0.0324461', '726', '1'], ['0.0433741', '135', '0'], ['0.0435882', '104', '1'], ['0.0453842', '74', '0'], ['0.0462501', '104', '0'], ['0.056756', '74', '0'], ['0.075407', '1327', '1'], ['0.12965', '74', '0'], ['0.195048', '659', '0'], ['0.195051', '104', '0'], ['0.195053', '112', '0'], ['0.195102', '74', '1'], ['0.195586', '112', '1'], ['0.208162', '74', '0'], ['0.220962', '528', '0'], ['0.221254', '1200', '0'], ['0.221258', '150', '0'], ['0.22126', '112', '0'], ['0.221283', '74', '1'], ['0.22154', '112', '1'], ['0.25399', '376', '0'], ['0.254135', '660', '0'], ['0.254163', '74', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.000320911', '659', '1'], ['0.028317', '1412', '1'], ['0.0361259', '1412', '0'], ['0.0385079', '1412', '0'], ['0.0415211', '1412', '1'], ['0.0415831', '655', '1'], ['0.056468', '100', '0'], ['0.07658', '1412', '0'], ['0.0765829', '93', '0'], ['0.0775669', '103', '1'], ['0.0776889', '103', '1'], ['0.090517', '92', '0'], ['0.0907459', '655', '1'], ['0.122971', '89', '0'], ['0.379119', '1412', '0'], ['0.379122', '265', '0'], ['0.379447', '1412', '0'], ['0.379533', '1412', '0'], ['0.379568', '106', '1'], ['0.379629', '100', '1'], ['0.379776', '1412', '0'], ['0.379778', '1412', '0'], ['0.37978', '1412', '0'], ['0.380002', '100', '1'], ['0.380028', '1412', '0'], ['0.380094', '1412', '0'], ['0.380096', '1412', '0'], ['0.380207', '100', '1'], ['0.380253', '100', '1'], ['0.380319', '1412', '0'], ['0.380387', '1412', '0']]"
Google Drive,"[['0', '213', '1'], ['0.0191212', '107', '0'], ['0.114719', '452', '0'], ['0.116275', '1412', '0'], ['0.117022', '106', '1'], ['0.117859', '1412', '0'], ['0.119367', '1412', '0'], ['0.120126', '103', '1'], ['0.120838', '176', '0'], ['0.122', '100', '1'], ['0.122368', '1412', '0'], ['0.123865', '624', '0'], ['0.123994', '103', '1'], ['0.132769', '1412', '0'], ['0.133997', '100', '1'], ['0.134297', '1412', '0'], ['0.135862', '1203', '0'], ['0.136022', '103', '1'], ['0.137379', '1412', '0'], ['0.138877', '1412', '0'], ['0.139052', '103', '1'], ['0.140355', '633', '0'], ['0.141892', '1412', '0'], ['0.142029', '103', '1'], ['0.143389', '1412', '0'], ['0.144894', '1412', '0'], ['0.145039', '103', '1'], ['0.146407', '184', '0'], ['0.147939', '1412', '0'], ['0.148004', '100', '1'], ['0.149435', '969', '0'], ['0.149987', '103', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.0336449', '1412', '0'], ['0.0343008', '101', '1'], ['0.0344188', '97', '1'], ['0.0368738', '93', '0'], ['0.0615339', '97', '1'], ['0.0764608', '95', '0'], ['3.12248', '440', '1'], ['3.1245', '143', '1'], ['3.13664', '250', '0'], ['3.13863', '92', '0'], ['3.13863', '148', '0'], ['3.13881', '106', '1'], ['5.78077', '143', '1'], ['5.79431', '148', '0'], ['5.81892', '97', '1'], ['5.81898', '92', '0'], ['10.9906', '444', '1'], ['11.0306', '92', '0'], ['11.3069', '1412', '0'], ['11.3071', '1412', '0'], ['11.3071', '1412', '0'], ['11.3073', '106', '1'], ['11.3073', '1412', '0'], ['11.3073', '100', '1'], ['11.3074', '1412', '0'], ['11.3074', '1412', '0'], ['11.3076', '1412', '0'], ['11.3077', '100', '1'], ['11.3077', '1412', '0'], ['11.3077', '1412', '0'], ['11.3078', '100', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.0324481', '1412', '1'], ['0.0443549', '1412', '0'], ['0.04564', '101', '1'], ['0.045738', '97', '1'], ['0.047889', '93', '0'], ['0.062355', '92', '0'], ['0.0724449', '100', '1'], ['2.9857', '440', '1'], ['2.98655', '143', '1'], ['3.03657', '440', '1'], ['3.06052', '95', '0'], ['3.06052', '250', '0'], ['3.06152', '148', '0'], ['3.06478', '103', '1'], ['3.10353', '250', '0'], ['3.1432', '97', '1'], ['3.14453', '148', '0'], ['3.1696', '97', '1'], ['3.17653', '92', '0'], ['5.89054', '143', '1'], ['5.90572', '167', '0'], ['5.93075', '100', '1'], ['11.0951', '444', '1'], ['11.134', '92', '0'], ['11.3872', '1412', '0'], ['11.3875', '1412', '0'], ['11.3876', '1412', '0'], ['11.3877', '103', '1'], ['11.3878', '1412', '0'], ['11.3879', '1412', '0'], ['11.3879', '1412', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.037137', '1412', '0'], ['0.0379629', '101', '1'], ['0.038084', '97', '1'], ['0.0401289', '93', '0'], ['0.0651951', '97', '1'], ['0.0807409', '95', '0'], ['2.90144', '440', '1'], ['2.90669', '143', '1'], ['2.9163', '263', '0'], ['2.92129', '148', '0'], ['2.92817', '103', '1'], ['2.94477', '92', '0'], ['5.54715', '143', '1'], ['5.56185', '147', '0'], ['5.58664', '100', '1'], ['5.5887', '89', '0'], ['9.23456', '444', '1'], ['9.27432', '92', '0'], ['9.49077', '1412', '0'], ['9.49087', '1412', '0'], ['9.49104', '1412', '0'], ['9.4912', '106', '1'], ['9.49125', '1412', '0'], ['9.49136', '1412', '0'], ['9.49137', '1412', '0'], ['9.49154', '1412', '0'], ['9.49161', '100', '1'], ['9.49167', '1412', '0'], ['9.49169', '100', '1'], ['9.49174', '100', '1'], ['9.49183', '1412', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.0352972', '1412', '0'], ['0.036175', '101', '1'], ['0.0383761', '93', '0'], ['0.054328', '97', '1'], ['0.0764081', '92', '0'], ['0.0785921', '100', '1'], ['0.789184', '1078', '1'], ['0.836116', '92', '0'], ['0.851091', '685', '0'], ['0.85147', '78', '0'], ['0.851579', '103', '1'], ['0.851754', '101', '1'], ['0.891172', '92', '0'], ['2.09532', '374', '1'], ['2.13385', '89', '0'], ['2.14638', '177', '0'], ['2.14639', '78', '0'], ['2.1467', '106', '1'], ['2.58876', '594', '1'], ['2.59037', '719', '1'], ['2.60384', '95', '0'], ['2.76199', '1412', '0'], ['2.76199', '113', '0'], ['2.76199', '205', '0'], ['2.79208', '361', '0'], ['2.85085', '1412', '0'], ['2.90957', '113', '0'], ['2.96861', '103', '1'], ['2.96872', '100', '1'], ['2.96876', '100', '1'], ['3.13701', '544', '1']]"
Google Drive,"[['0', '483', '1'], ['0.0178678', '98', '0'], ['0.113746', '478', '0'], ['0.115328', '1412', '0'], ['0.116841', '1412', '0'], ['0.117944', '109', '1'], ['0.118378', '1412', '0'], ['0.119859', '180', '0'], ['0.121399', '1412', '0'], ['0.121912', '106', '1'], ['0.122886', '628', '0'], ['0.128951', '100', '1'], ['0.150249', '1412', '0'], ['0.151739', '1412', '0'], ['0.153274', '1227', '0'], ['0.15392', '106', '1'], ['0.154826', '1412', '0'], ['0.156353', '1412', '0'], ['0.157828', '636', '0'], ['0.158917', '106', '1'], ['0.159352', '1412', '0'], ['0.16086', '1412', '0'], ['0.162424', '1412', '0'], ['0.162939', '106', '1'], ['0.163896', '188', '0'], ['0.165466', '84', '0'], ['0.167079', '1412', '0'], ['0.167903', '106', '1'], ['0.168577', '968', '0'], ['0.171908', '100', '1'], ['0.19584', '1412', '0'], ['0.197338', '1412', '0']]"
Google Drive,"[['0', '161', '1'], ['0.00546503', '143', '1'], ['0.011575', '136', '0'], ['0.014616', '98', '1'], ['0.021528', '103', '0'], ['0.023469', '92', '0'], ['0.0247018', '101', '1'], ['2.71495', '143', '1'], ['2.72973', '124', '0'], ['2.7328', '98', '1'], ['8.22641', '254', '1'], ['8.24493', '95', '0'], ['8.50981', '1412', '0'], ['8.51151', '1412', '0'], ['8.51264', '104', '1'], ['8.51327', '1412', '0'], ['8.51508', '1412', '0'], ['8.51564', '101', '1'], ['8.51682', '1412', '0'], ['8.51863', '1412', '0'], ['8.51994', '101', '1'], ['8.5204', '1412', '0'], ['8.52212', '1412', '0'], ['8.52261', '101', '1'], ['8.52387', '1412', '0'], ['8.5257', '1412', '0'], ['8.52662', '101', '1'], ['8.52744', '1150', '0'], ['8.52927', '1412', '0'], ['8.53063', '101', '1'], ['8.53101', '1412', '0'], ['8.53278', '1412', '0']]"
Google Drive,"[['0', '215', '1'], ['0.017873', '101', '0'], ['0.120933', '472', '0'], ['0.122443', '1412', '0'], ['0.123402', '106', '1'], ['0.123961', '1412', '0'], ['0.125455', '1412', '0'], ['0.126404', '103', '1'], ['0.126942', '1412', '0'], ['0.128417', '723', '0'], ['0.129415', '103', '1'], ['0.13947', '1412', '0'], ['0.140949', '1412', '0'], ['0.142413', '103', '1'], ['0.142549', '1206', '0'], ['0.144054', '1412', '0'], ['0.145426', '103', '1'], ['0.145543', '1412', '0'], ['0.147014', '636', '0'], ['0.148395', '103', '1'], ['0.148516', '1412', '0'], ['0.150007', '1412', '0'], ['0.151543', '1412', '0'], ['0.152423', '106', '1'], ['0.152998', '209', '0'], ['0.154481', '84', '0'], ['0.155411', '103', '1'], ['0.156003', '1412', '0'], ['0.157484', '966', '0'], ['0.158394', '103', '1'], ['0.159033', '1412', '0'], ['0.160533', '1412', '0']]"
Google Drive,"[['0', '144', '1'], ['0.00117016', '143', '1'], ['0.0185261', '172', '0'], ['0.0197301', '100', '1'], ['0.0205171', '103', '0'], ['0.0215549', '100', '1'], ['2.81428', '143', '1'], ['2.83524', '172', '0'], ['2.83576', '100', '1'], ['8.13822', '255', '1'], ['8.16443', '97', '0'], ['8.447', '1412', '0'], ['8.44804', '103', '1'], ['8.44878', '1412', '0'], ['8.45029', '100', '1'], ['8.45048', '1412', '0'], ['8.45096', '100', '1'], ['8.45219', '1412', '0'], ['8.45309', '100', '1'], ['8.45389', '1412', '0'], ['8.45559', '1412', '0'], ['8.45595', '103', '1'], ['8.45729', '1412', '0'], ['8.459', '1412', '0'], ['8.45915', '100', '1'], ['8.45994', '100', '1'], ['8.46075', '1412', '0'], ['8.46094', '100', '1'], ['8.46245', '1412', '0'], ['8.46294', '100', '1'], ['8.46416', '1412', '0'], ['8.46495', '100', '1']]"
Google Drive,"[['0', '144', '1'], ['0.000789881', '143', '1'], ['0.00106597', '146', '1'], ['0.00205994', '145', '1'], ['0.00586796', '138', '1'], ['0.00614285', '137', '1'], ['0.00640893', '146', '1'], ['0.00670195', '146', '1'], ['0.047559', '95', '0'], ['0.0525539', '859', '0'], ['0.0565529', '103', '0'], ['0.061383', '144', '1'], ['0.0626941', '107', '1'], ['0.0765669', '236', '0'], ['0.077172', '115', '1'], ['0.0785561', '79', '0'], ['0.0805569', '100', '0'], ['0.082556', '100', '0'], ['0.0835531', '100', '0'], ['0.0849919', '101', '1'], ['0.0855551', '79', '0'], ['0.0857229', '101', '1'], ['0.0860229', '115', '1'], ['0.086386', '101', '1'], ['0.08674', '101', '1'], ['0.0875559', '79', '0'], ['0.0885859', '98', '1'], ['0.0892379', '79', '0'], ['0.0895739', '98', '1'], ['0.122558', '829', '0'], ['0.123586', '98', '1'], ['0.148439', '104', '0']]"
